transaction_id,category,merchant_name,payment_method,city,device_type,ip_address,location_lat,location_lng
6f5f9096-2d05-4133-aa77-a46a4553d8fd,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.233,19.076,72.8777
87b25c73-ab59-483d-8641-d6b39a13ea63,Cashback,Wallet Promo,Credit Card,Jaipur,Android,192.168.1.222,19.076,72.8777
0bad6dfd-0099-413f-a52b-5db938a667a3,P2P Transfer,Rohan Sharma,Wallet,Mumbai,iOS,192.168.1.192,19.076,72.8777
6a084296-805c-4877-a6fd-86c1ba86038f,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.69,19.076,72.8777
94ec947f-be88-4843-8ead-a91431eb84fb,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,Android,192.168.1.197,19.076,72.8777
4ceff3e8-c65c-4000-a625-f71c678a1a42,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Android,192.168.1.187,19.076,72.8777
d8cf6e6d-1364-453f-a275-5b31979ab8e2,Shopping,Amazon,Wallet,Mumbai,Web,192.168.1.142,19.076,72.8777
e0cd2589-c816-424b-b04b-70ad57bdf102,Transport,Uber,Wallet,Mumbai,Web,192.168.1.245,19.076,72.8777
b7e41cb2-092c-4b8d-87ef-3ae42fde856c,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.187,19.076,72.8777
47093d7f-076f-4109-ae8b-34e99b4985ac,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.230,19.076,72.8777
1b31dd98-cb8f-4865-a2dd-ad55e949465f,Transport,Uber Business Ride,Wallet,Mumbai,Android,192.168.1.132,19.076,72.8777
cf8c65ad-b602-4041-b17c-68dda6085d90,Transport,Uber Outstation,Wallet,Jaipur,Android,192.168.1.133,19.076,72.8777
b09f4a09-db45-468e-8570-3bc34689cd67,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.152,19.076,72.8777
3eb381e6-bbe9-4971-a904-0a75d5cbb011,P2P Transfer,Aarav Mehta,Wallet,Mumbai,Web,192.168.1.209,19.076,72.8777
8e4aacb3-9908-4e84-8b61-407b92599822,Business Services,WeWork Office Space,Wallet,Mumbai,Web,192.168.1.144,19.076,72.8777
c856eee8-96ba-49d0-930c-07b0f767b6f2,Food & Dining,Starbucks,Wallet,Mumbai,Web,192.168.1.77,19.076,72.8777
904d52a9-284a-48c2-ba0a-6e6b5c7bd9e7,Shopping,Amazon Shopping,Wallet,Mumbai,iOS,192.168.1.187,19.076,72.8777
b81fa3da-5315-4c18-991b-5098956b4d2d,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.184,19.076,72.8777
e7263244-3ed3-4385-8d2b-d0f7ca85088e,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.67,19.076,72.8777
c6256cd1-c0a3-476c-86f9-eba0b5eba2d0,Shopping,Amazon Office Supplies,Wallet,Mumbai,Android,192.168.1.84,19.076,72.8777
b9d03ecd-4893-46f5-bb73-520667b29e1f,Shopping,Amazon,Wallet,Mumbai,iOS,192.168.1.219,19.076,72.8777
4e3cb291-360d-445e-a6be-fb04fc5496e0,P2P Transfer,Aarav Mehta,Wallet,Mumbai,iOS,192.168.1.169,19.076,72.8777
a78717cd-ce3c-4918-9c8a-fa0a5dd32f54,Transport,Uber,Wallet,Mumbai,Web,192.168.1.96,19.076,72.8777
1c0dcdde-862f-40e0-a69a-b784aa4235e9,Groceries,BigBasket,Wallet,Mumbai,iOS,192.168.1.246,19.076,72.8777
87d1da1e-7b78-4dfa-94f9-1cb42127eb8c,Transport,Uber,Wallet,Mumbai,Web,192.168.1.174,19.076,72.8777
88309f80-df0b-4af3-8662-a11a7c828fda,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.228,19.076,72.8777
043454f2-0875-4858-9f84-ff81de0fbec5,Transport,Uber Business Ride,Wallet,Mumbai,Android,192.168.1.45,19.076,72.8777
6ea9c50a-1cb3-42bd-9478-028e59f289b4,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.200,19.076,72.8777
8bd4c974-b108-47eb-a2d0-e8d3fc1afbce,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.235,19.076,72.8777
e646db8d-795e-4103-b1b8-8d131f217a04,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.66,19.076,72.8777
2325458a-59f4-4302-ae0b-1463131ddfcd,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.230,19.076,72.8777
a6f906d5-fca5-49e1-9778-7fd91fc76367,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.208,19.076,72.8777
bfdb8723-62af-4f42-81c6-92e9940247e6,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.85,19.076,72.8777
85a5387e-ce39-4f76-8049-a3de5ea23203,Business Expense,Inventory Supplier Co,Wallet,Mumbai,Android,192.168.1.233,19.076,72.8777
0a0239a1-a9d6-4112-b29c-335cf97de217,Allowance,Parent Support,Credit Card,Mumbai,Android,192.168.1.107,19.076,72.8777
938bc7cc-b0a7-443d-ac91-3daa803fdeb2,Allowance,Parent Support,UPI,Mumbai,Android,192.168.1.50,19.076,72.8777
d7ab6702-5dd5-46b0-8a9b-f75cfeebbda0,Subscription,AWS Services Cloud,Wallet,Mumbai,Web,192.168.1.65,19.076,72.8777
f83017e5-9b40-4965-aeec-e3b07697e2fa,Groceries,BigBasket,Wallet,Mumbai,iOS,192.168.1.64,19.076,72.8777
2f7d8017-26e1-4867-903d-44bd9c2252bd,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.204,19.076,72.8777
29ee9544-5fd0-4ef3-ac07-c9a133b32c41,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.250,19.076,72.8777
e0ba9393-b8b2-4afd-8151-77dfc87f6f98,Travel & Lodging,Airbnb Lodging,Wallet,Jaipur,iOS,192.168.1.235,19.076,72.8777
9427c0b1-8932-48eb-93cd-2b1badfe918c,P2P Transfer,Rohan Sharma,Wallet,Mumbai,Web,192.168.1.219,19.076,72.8777
477c72d7-93ca-4c05-877d-f2ffda1c4076,Food & Dining,Starbucks,Wallet,Mumbai,Web,192.168.1.20,19.076,72.8777
bf48359f-fbab-4d87-bc75-aeec6e17def2,Cashback,Wallet Promo,UPI,Mumbai,Android,192.168.1.63,19.076,72.8777
84a40420-8ec8-42d2-b117-4008c627c099,Shopping,Amazon Shopping,Wallet,Mumbai,iOS,192.168.1.114,19.076,72.8777
25f97567-6747-402c-bd68-2bdd2e98c5d9,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.73,19.076,72.8777
98b35993-941e-4a46-b6ca-c7dbf5272b8a,Transport,Uber Outstation,Wallet,Jaipur,Web,192.168.1.212,19.076,72.8777
e47b084f-1c93-4aa7-ae5d-a473ee59a853,Transport,Uber,Wallet,Mumbai,Android,192.168.1.204,19.076,72.8777
3b7ec443-9e54-4b36-97d5-149c67ab4be3,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.104,19.076,72.8777
9c00e89a-0010-423a-a3a5-900723fe675d,Transport,Uber Business Ride,Wallet,Mumbai,Android,192.168.1.125,19.076,72.8777
995403a2-5d3e-4ce3-b795-86b96e991f4c,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Android,192.168.1.78,19.076,72.8777
8d87211a-4052-4b1a-b08c-cb5fb4b19349,Transport,Uber,Wallet,Mumbai,Android,192.168.1.158,19.076,72.8777
3791837f-a059-4681-b1ca-692cba5de51d,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.193,19.076,72.8777
bece8532-e1eb-42ce-84b2-3d286bf2bb51,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.164,19.076,72.8777
a537c41c-5068-4e03-9f44-f6240876ce41,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.226,19.076,72.8777
c0ab5014-46dd-4ed3-be7f-88b6ab7b833c,Transport,Uber Outstation,Wallet,Jaipur,Web,192.168.1.208,19.076,72.8777
610068b8-e403-4299-8c47-ba22fdaf8aac,Transport,Uber,Wallet,Mumbai,Web,192.168.1.176,19.076,72.8777
d51265c1-c26d-41fc-8285-06dffa43b3b1,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.21,19.076,72.8777
7ae40837-c74c-4b16-9fdb-7394df997ff8,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.136,19.076,72.8777
e7120706-e2e8-4c7e-ae08-1ad71b3a8bce,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.164,19.076,72.8777
3be2c347-e235-4c41-a6a2-aadd8dfb4d6b,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.233,19.076,72.8777
16268903-d640-408d-a45e-6d491691669c,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.249,19.076,72.8777
8b2231c3-bf06-404b-833e-7befbbd561a0,Groceries,BigBasket,Wallet,Mumbai,Android,192.168.1.33,19.076,72.8777
fb3af544-09e2-477a-992a-8fe21210f087,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.72,19.076,72.8777
2d62fc0b-e1de-4d87-b83c-1c7130227fb5,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.68,19.076,72.8777
f22b83cc-d508-4437-803c-2e5c02b81196,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.34,19.076,72.8777
06cb0c00-f9c4-48e7-bd71-3b77839043c1,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.132,19.076,72.8777
34c88960-fce1-4369-ba24-8838600af58d,Allowance,Parent Support,Debit Card,Mumbai,iOS,192.168.1.87,19.076,72.8777
de294ab8-0a45-42e4-acba-93605db2e39b,Shopping,Amazon,Wallet,Mumbai,Android,192.168.1.109,19.076,72.8777
ea69cb24-444e-4e7b-a274-a4880496eae2,Allowance,Parent Support,Credit Card,Mumbai,Web,192.168.1.67,19.076,72.8777
914cfdf3-2f4e-41dc-b9c2-99eebe1f6e27,P2P Transfer,Aarav Mehta,Wallet,Mumbai,Web,192.168.1.223,19.076,72.8777
5275a532-26ab-4d10-a16c-74c4e54d5cff,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.192,19.076,72.8777
c95681d6-e1a6-4f7c-9ff9-2ce7101197c9,Transport,Uber Office,Wallet,Mumbai,Web,192.168.1.95,19.076,72.8777
c383721f-a184-47c6-9f72-64ebd26a6e82,P2P Transfer,Aarav Mehta,Wallet,Mumbai,Web,192.168.1.132,19.076,72.8777
22119491-3cd9-4bf9-be75-4651565386f2,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.233,19.076,72.8777
db66d9e2-10b6-45a1-afb0-84419eaa5b0d,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.242,19.076,72.8777
c39010d7-427d-416e-93fa-408efa3c7632,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.241,19.076,72.8777
b3a3d7b6-8752-42d4-aa82-0bbce79f4e04,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,Android,192.168.1.98,19.076,72.8777
3ac5f36d-11eb-4adb-8f8b-b4f6d7831c25,Travel & Lodging,MakeMyTrip Flight Booking,Wallet,Mumbai,iOS,192.168.1.151,19.076,72.8777
2f831332-d1ed-4df8-828a-e07a39ca9ba7,Transport,Uber,Wallet,Mumbai,Web,192.168.1.146,19.076,72.8777
4d19e715-a61e-49b0-b3cb-478d60e6b8d1,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.241,19.076,72.8777
8676aea6-ae0e-4567-a44f-94c53b868599,Business Expense,Inventory Supplier Co,Wallet,Mumbai,iOS,192.168.1.116,19.076,72.8777
39e87e26-6b78-468d-92e5-173d84497697,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.220,19.076,72.8777
513aa867-118e-4406-a313-ea1fdb89ced9,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.134,19.076,72.8777
2d8b6029-331e-4c04-8932-0e36d7800955,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.176,19.076,72.8777
0a5ab2b8-30d4-43ee-94d0-2bbda0a203cf,Shopping,Amazon Shopping,Wallet,Mumbai,Android,192.168.1.161,19.076,72.8777
40633767-bd53-4670-9fc6-56016fc34349,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.177,19.076,72.8777
ac5013db-a5e2-415b-b538-4da7ddc58649,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.216,19.076,72.8777
539ef8ce-990c-4691-803c-191e971bae5d,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.153,19.076,72.8777
46d35888-9e60-4e3e-8ae5-de9f699b1a36,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.153,19.076,72.8777
c32c2807-c51b-4c2c-aa65-ccd60c6c22f4,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.131,19.076,72.8777
9a50e98c-881e-4e18-acc9-d31e4a26a26c,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,iOS,192.168.1.63,19.076,72.8777
55e20a67-8fe0-4674-8b9f-fb59c070ff8a,P2P Transfer,Rohan Sharma,Wallet,Mumbai,iOS,192.168.1.80,19.076,72.8777
62525926-420d-43ad-95b0-e67ed088f6f7,Freelance Income,Upwork Global Escrow,Credit Card,Mumbai,Web,192.168.1.146,19.076,72.8777
96f4cb76-901f-4e0d-a678-e1112f3e1c3f,Groceries,BigBasket,Wallet,Mumbai,Web,192.168.1.51,19.076,72.8777
3b2c1bca-c015-4fcd-a117-2eb34d5bc507,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.140,19.076,72.8777
9775bcc2-604b-457d-ba17-8bb1fbbcced7,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.25,19.076,72.8777
0c8034a6-aae0-4f44-b8ad-deaea4a50423,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.123,19.076,72.8777
4083f4df-bd80-4819-b32a-3387dc65e358,Cashback,Wallet Promo,Debit Card,Jaipur,iOS,192.168.1.76,19.076,72.8777
67ead9f2-f4c8-4b66-860e-a4da278c33f6,P2P Transfer,Rohan Sharma,Wallet,Mumbai,Android,192.168.1.75,19.076,72.8777
3f23ad2f-4114-4a22-b002-85e8bbd29261,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.27,19.076,72.8777
cba18178-b388-4dfa-86bc-df8641bdf34f,Freelance Income,Upwork Global Escrow,Debit Card,Mumbai,Web,192.168.1.76,19.076,72.8777
2ba781f8-a59c-482d-b295-8e9acd9ee353,Food & Dining,Starbucks,Wallet,Mumbai,Web,192.168.1.155,19.076,72.8777
9098f207-c2b5-44fd-89fe-5851a9541f46,Salary,HDFC Corporate Payroll,Credit Card,Mumbai,Web,192.168.1.178,19.076,72.8777
b172a47f-579a-45b3-bd73-5872fb4f5fbc,Shopping,Amazon Shopping,Wallet,Mumbai,Web,192.168.1.62,19.076,72.8777
586ba570-66a6-4749-beb5-d220e9cd644e,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.196,19.076,72.8777
92343bbb-6528-439b-94f5-33c4c1ea94f7,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.171,19.076,72.8777
69bd8c63-d5e1-452e-80fa-6ad9e411c163,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.163,19.076,72.8777
97935a4e-77f1-4639-8572-f72d34fa7407,Transport,Uber Business Ride,Wallet,Mumbai,Android,192.168.1.143,19.076,72.8777
6eeede46-2fc0-40a2-af87-e1f908ec463c,Salary,Remote Tech Corp,UPI,Mumbai,Android,192.168.1.58,19.076,72.8777
2a965e20-3047-4970-ae40-34e018d5f8b7,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.213,19.076,72.8777
e04db5fa-5e37-4588-8a3f-9c102b9909b0,Allowance,Parent Support,Credit Card,Mumbai,iOS,192.168.1.50,19.076,72.8777
d9b6da5f-5c5f-4fab-86b0-a4e954ec6b94,Allowance,Parent Support,Debit Card,Mumbai,Android,192.168.1.67,19.076,72.8777
7f8673d9-6f2b-4cf8-9fa2-63f382c9a10b,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.11,19.076,72.8777
04dff240-5aa8-4c24-8d0e-7ab1d9e8469c,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.171,19.076,72.8777
8bd4be1a-ee0d-4617-b662-c999aa4aa159,Rent,Commercial Office Rent,Wallet,Mumbai,Android,192.168.1.67,19.076,72.8777
f5e5db46-90a3-44d6-8b5a-f122e355957b,Shopping,Amazon Office Supplies,Wallet,Mumbai,iOS,192.168.1.13,19.076,72.8777
07c0133f-c6bb-4e11-bb49-da5e87dcbba5,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,iOS,192.168.1.131,19.076,72.8777
02694603-cd07-4b6b-8d3c-7955ce2cd64b,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.99,19.076,72.8777
1c658567-69da-408c-bebb-1dfb6a2225fd,Rent,Amit Kumar (Landlord),Wallet,Mumbai,Web,192.168.1.32,19.076,72.8777
97368c0f-74c8-4d9b-a38f-e7f98d9d60ca,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,Android,192.168.1.239,19.076,72.8777
f8e50bdf-bda9-4069-98ca-b2bd54544483,Travel & Lodging,Airbnb Lodging,Wallet,Jaipur,iOS,192.168.1.33,19.076,72.8777
3c275561-14b4-4df5-bb34-4b939f5c23a3,Freelance Income,Upwork Global Escrow,UPI,Mumbai,Web,192.168.1.241,19.076,72.8777
c234a0b5-676b-4813-bbc6-f4cc7c2eb021,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.216,19.076,72.8777
ad5137e9-0bc1-451b-9384-44d97b392213,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.144,19.076,72.8777
c1c83489-160e-4ced-bc67-27fc43bd62e3,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.65,19.076,72.8777
db13be57-9a2a-486f-a52b-899d6d829245,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.180,19.076,72.8777
89996de0-79f3-41e7-9820-3e5a163464a7,Transport,Uber,Wallet,Mumbai,Android,192.168.1.159,19.076,72.8777
0460b605-c73e-4f86-8659-47d7480dfd2d,Utilities,Adani Power,Wallet,Mumbai,Android,192.168.1.237,19.076,72.8777
cf017aa4-3a6f-4b19-a933-1f1203940a7c,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.55,19.076,72.8777
ba1f8244-8772-4e5c-a569-acfcb30cb662,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.151,19.076,72.8777
04d6f1ce-c5e7-471b-94e2-88b670777e7f,Business Expense,Inventory Supplier Co,Wallet,Mumbai,Web,192.168.1.201,19.076,72.8777
544c75a3-eaa7-4cd7-8742-c157710e0a7b,Transport,Uber Business Ride,Wallet,Mumbai,Web,192.168.1.235,19.076,72.8777
45ddffe5-9a75-49b7-b71a-eebba291671d,Transport,Uber,Wallet,Mumbai,Android,192.168.1.184,19.076,72.8777
ce1462bb-ce09-4054-8cd5-390e118c4233,Shopping,Amazon,Wallet,Mumbai,iOS,192.168.1.200,19.076,72.8777
ccff4463-9bff-48e7-bf2b-ad6fab82fa2f,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.154,19.076,72.8777
5ea20635-4acb-49e6-8dc1-636fece071ce,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.241,19.076,72.8777
bf29a373-abc8-4083-8804-e9230eeb1459,Food & Dining,Local Cafe/Restaurant,Wallet,Jaipur,Web,192.168.1.182,19.076,72.8777
3e800653-c4e2-4bbc-a8f5-b4b86b71008d,Food & Dining,Starbucks,Wallet,Mumbai,Web,192.168.1.18,19.076,72.8777
7d26d13a-ac2c-45bc-a148-0573ffed38e7,Groceries,BigBasket,Wallet,Mumbai,Android,192.168.1.209,19.076,72.8777
f4b60a6a-f53f-4e37-93ad-2c819ddb5db3,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.43,19.076,72.8777
7fbaccc0-8d90-425d-b44f-aa594ce7675b,Business Expense,Staff Salary - Ravi Verma,Wallet,Mumbai,Web,192.168.1.37,19.076,72.8777
1b0fb7ab-c037-41ca-ae4c-f3ee0409147b,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.57,19.076,72.8777
840f2cbc-384b-4e3f-87bf-bdb764ff3bce,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.45,19.076,72.8777
34a8edc2-83ec-4c46-ae59-408a8d67a4f7,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.35,19.076,72.8777
b47d4eaa-4bb1-48c5-9c46-c29f5a000298,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.29,19.076,72.8777
bb794625-c941-4cb4-9e48-6288e00d0359,Transport,Uber Business Ride,Wallet,Mumbai,iOS,192.168.1.141,19.076,72.8777
581ab39a-6dbd-4183-b7e6-9f79212f4413,Allowance,Parent Support,Debit Card,Mumbai,iOS,192.168.1.217,19.076,72.8777
2a44064c-da51-40a5-8939-997777d4d1ce,Allowance,Parent Support,UPI,Mumbai,Web,192.168.1.161,19.076,72.8777
413cf622-ace0-4faf-8a82-bb1cbb2113d8,Shopping,Amazon,Wallet,Mumbai,Web,192.168.1.144,19.076,72.8777
defe729c-83ab-45a9-a3e5-4f4c707299bf,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.100,19.076,72.8777
22af9f8c-ce60-48da-85bd-946e71be7d42,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.152,19.076,72.8777
8e960b3f-c343-47da-a281-16537cdec83f,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.201,19.076,72.8777
0c1bbae5-86a7-43d9-8dc4-c5797e61db04,Food & Dining,Zomato Home,Wallet,Mumbai,Android,192.168.1.224,19.076,72.8777
2e8ddf2a-3e00-42d4-ab5c-7c75c23d0f45,Transport,Uber,Wallet,Mumbai,Web,192.168.1.35,19.076,72.8777
16dfb187-e310-4d89-8d5f-64a76d7e033c,Subscription,Netflix India,Wallet,Mumbai,iOS,192.168.1.247,19.076,72.8777
32287bdb-768d-49eb-a3a4-21463541f0d0,Utilities,Airtel Broadband,Wallet,Mumbai,iOS,192.168.1.98,19.076,72.8777
da6887b1-2421-49d8-ad62-ece7eca26343,Shopping,Amazon Shopping,Wallet,Mumbai,iOS,192.168.1.12,19.076,72.8777
7f653acb-4649-4d90-aa04-5bc9dc0d8efa,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.232,19.076,72.8777
98121f62-acce-4f4e-8d46-6032f67272ad,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,Web,192.168.1.116,19.076,72.8777
6cdba38d-69f8-466c-adb2-9327644111a2,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.45,19.076,72.8777
759b4c01-6b46-4e2f-8f0f-e95ee6c1e196,Transport,Uber,Wallet,Mumbai,Android,192.168.1.97,19.076,72.8777
87b94b68-d478-4830-9271-a2f9f83d072d,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.210,19.076,72.8777
be133901-00c8-419c-a211-8294aa0553a9,Transport,Uber Business Ride,Wallet,Mumbai,iOS,192.168.1.144,19.076,72.8777
706b58ec-f88c-42ce-a3d7-d93100354554,Transport,Uber,Wallet,Mumbai,Web,192.168.1.21,19.076,72.8777
2d598b0a-636c-499f-8a52-7b095153fb3e,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.32,19.076,72.8777
9c8486e0-23cd-4f12-95f8-7e479242e816,Transport,Uber Business Ride,Wallet,Mumbai,Web,192.168.1.139,19.076,72.8777
1e748af1-24e4-4b98-9414-f3c5688138c7,Food & Dining,Zomato Home,Wallet,Mumbai,Android,192.168.1.80,19.076,72.8777
36bd15c4-9e85-4fad-aa64-d75d4cf344ea,Business Services,WeWork Office Space,Wallet,Mumbai,Web,192.168.1.124,19.076,72.8777
f8fed59a-5d2b-436a-bf19-f298a96eb478,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.26,19.076,72.8777
7386ca64-4abe-4271-98b6-9abc780861a3,Shopping,Amazon Office Supplies,Wallet,Mumbai,Web,192.168.1.114,19.076,72.8777
4a6b3e9a-892c-44d1-8e64-45dbb6346522,Food & Dining,Zomato Home,Wallet,Mumbai,iOS,192.168.1.130,19.076,72.8777
6e3c2772-80f8-4108-9b60-0982dd20a5cf,Shopping,Amazon,Wallet,Mumbai,iOS,192.168.1.79,19.076,72.8777
10e17989-0cd3-42bf-9b68-3edf406e5c4e,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.160,19.076,72.8777
58dfe584-48bf-48b2-bd9c-9dec98d4ea0e,Groceries,BigBasket,Wallet,Mumbai,Web,192.168.1.123,19.076,72.8777
6e5869d3-43fe-4a53-a645-08da08b4919e,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.244,19.076,72.8777
c8d43927-7579-427b-a63a-d196d3aa9fc6,Transport,Uber Office,Wallet,Mumbai,iOS,192.168.1.143,19.076,72.8777
d15a71a0-b72e-4440-98c7-3762a4830e24,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.200,19.076,72.8777
61244cb5-6914-4c40-aea2-8177725a58a7,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.105,19.076,72.8777
0f4d4b5c-5a41-45dc-a019-d637c1dc6717,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.77,19.076,72.8777
63c91c32-2493-4e56-b4ee-3baf7796c255,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.72,19.076,72.8777
793aa2c5-b128-495c-ad7d-58d1a4b5d115,Business Expense,Inventory Supplier Co,Wallet,Mumbai,Android,192.168.1.112,19.076,72.8777
7c0cc252-74c8-4e34-8119-d3c9335f27b4,Allowance,Parent Support,Credit Card,Mumbai,Web,192.168.1.65,19.076,72.8777
5b864feb-9456-4c19-be95-599f80788ed8,Allowance,Parent Support,Credit Card,Mumbai,Web,192.168.1.95,19.076,72.8777
860783c1-c0a5-4a11-b82a-c77e399de978,P2P Transfer,Aarav Mehta,Wallet,Mumbai,iOS,192.168.1.121,19.076,72.8777
7e5d0fe1-3bb2-43f2-b067-e29d58f00914,Subscription,AWS Services Cloud,Wallet,Mumbai,iOS,192.168.1.52,19.076,72.8777
df46ed42-498f-40fb-ac35-c2bd0bb89a3a,Food & Dining,Starbucks,Wallet,Mumbai,iOS,192.168.1.164,19.076,72.8777
7552ea88-4ee0-4553-bada-3c3c048d4ab6,Transport,Uber,Wallet,Mumbai,Web,192.168.1.40,19.076,72.8777
f6ba06e5-c731-455c-a3d6-38dcfd5de725,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.165,19.076,72.8777
d12e12fb-580f-4f4f-9f37-13daf6759fe7,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.164,19.076,72.8777
