transaction_id,wallet_id,entry_type,amount,balance_after,created_at
a8701178-1497-47ef-9b59-fec960e6570a,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,286,41682,2026-01-15T16:48:16.146Z
71b59d9b-b547-4076-8378-c3cfee597fab,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,410,200956.05,2026-01-16T16:48:16.146Z
71b59d9b-b547-4076-8378-c3cfee597fab,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,410,47345,2026-01-16T16:48:16.146Z
9d55f015-387c-4adc-a50d-fcafd785523c,2e25c793-17ff-4230-b58d-17dfcc222464,credit,7291,1428116,2026-01-16T16:48:16.146Z
fc89d50e-b3cd-4e2d-9731-9f1b244c2dae,2e25c793-17ff-4230-b58d-17dfcc222464,credit,5323,1433439,2026-01-16T16:48:16.146Z
d63fc532-f966-4788-bff7-091ab8e9ce9f,2e25c793-17ff-4230-b58d-17dfcc222464,debit,6389,1427050,2026-01-16T16:48:16.146Z
d63fc532-f966-4788-bff7-091ab8e9ce9f,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,6389,215875,2026-01-16T16:48:16.146Z
ffe0af3f-e43a-405f-8e41-da2a104758f2,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,153,74837.8,2026-01-16T16:48:16.146Z
ffe0af3f-e43a-405f-8e41-da2a104758f2,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,153,47498,2026-01-16T16:48:16.146Z
64516f00-bfc3-4a2f-bc7a-42da90bdc311,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2353,198603.05,2026-01-17T16:48:16.146Z
64516f00-bfc3-4a2f-bc7a-42da90bdc311,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,2353,82110,2026-01-17T16:48:16.146Z
05bc4964-9842-4a42-9a54-d6e6a77e0492,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,3145,195458.05,2026-01-17T16:48:16.146Z
05bc4964-9842-4a42-9a54-d6e6a77e0492,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3145,219020,2026-01-17T16:48:16.146Z
ab44c036-89b0-4f77-91fe-2f740751d398,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8323,1435373,2026-01-17T16:48:16.146Z
0447f15d-2188-4109-9d22-0e358af21064,2e25c793-17ff-4230-b58d-17dfcc222464,credit,5358,1440731,2026-01-17T16:48:16.146Z
a624505c-0c60-4428-8f8c-04d79497bd76,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,1913,511912.7,2026-01-17T16:48:16.146Z
a624505c-0c60-4428-8f8c-04d79497bd76,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,1913,220933,2026-01-17T16:48:16.146Z
6e8d4b79-9922-4915-89c3-d260409d2251,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,176,74661.8,2026-01-17T16:48:16.146Z
6e8d4b79-9922-4915-89c3-d260409d2251,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,176,47674,2026-01-17T16:48:16.146Z
a3b7ae39-5cb4-49c8-b5af-59cd50681aef,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,1035,181682.75,2026-01-17T16:48:16.146Z
a3b7ae39-5cb4-49c8-b5af-59cd50681aef,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,1035,83145,2026-01-17T16:48:16.146Z
d21e0b72-be11-4252-8cd0-1c4ec07cbad3,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,362,195096.05,2026-01-18T16:48:16.146Z
d21e0b72-be11-4252-8cd0-1c4ec07cbad3,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,362,42044,2026-01-18T16:48:16.146Z
c9a106ec-b12b-4897-8631-dee6cf6774cd,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8819,1449550,2026-01-18T16:48:16.146Z
97411f68-3994-4ee1-a7d5-265a1d02ad2a,2e25c793-17ff-4230-b58d-17dfcc222464,debit,3209,1446341,2026-01-18T16:48:16.146Z
97411f68-3994-4ee1-a7d5-265a1d02ad2a,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3209,224142,2026-01-18T16:48:16.146Z
d75a1de1-1006-4560-960d-813ba2c4b7f3,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,5000,98773.35,2026-01-18T16:48:16.146Z
ff6f022f-de62-48bf-abae-14f4e8784416,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,432,98341.35,2026-01-18T16:48:16.146Z
ff6f022f-de62-48bf-abae-14f4e8784416,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,432,48106,2026-01-18T16:48:16.146Z
06cf18f6-b00b-4d2b-911e-c258e388b001,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,4000,78661.8,2026-01-18T16:48:16.146Z
8fbaf1e1-3b2d-4646-af47-434514d853d9,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,171,78490.8,2026-01-18T16:48:16.146Z
8fbaf1e1-3b2d-4646-af47-434514d853d9,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,171,48277,2026-01-18T16:48:16.146Z
821d89e7-07b9-4fc0-9164-63471a9e16b2,2e25c793-17ff-4230-b58d-17dfcc222464,credit,15939,1462280,2026-01-19T16:48:16.146Z
a21f0695-8a73-4d83-94e0-aa5520f5cbed,2e25c793-17ff-4230-b58d-17dfcc222464,debit,902,1461378,2026-01-19T16:48:16.146Z
a21f0695-8a73-4d83-94e0-aa5520f5cbed,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,902,42946,2026-01-19T16:48:16.146Z
77529585-b1a9-444c-ad41-3a8529b38a17,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,238,78252.8,2026-01-19T16:48:16.146Z
77529585-b1a9-444c-ad41-3a8529b38a17,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,238,48515,2026-01-19T16:48:16.146Z
f9fd63e9-e4e8-41b4-a99b-4a30c11b43d8,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,28923,210605.75,2026-01-19T16:48:16.146Z
dcb96dac-5484-4169-ae9b-d57c7f6880fb,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,494,210111.75,2026-01-19T16:48:16.146Z
dcb96dac-5484-4169-ae9b-d57c7f6880fb,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,494,49009,2026-01-19T16:48:16.146Z
7e5cf2ab-87e7-4d2a-9eac-87a7b0f364d1,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,366,194730.05,2026-01-20T16:48:16.146Z
7e5cf2ab-87e7-4d2a-9eac-87a7b0f364d1,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,366,49375,2026-01-20T16:48:16.146Z
68ed921c-f964-4268-b01a-f1a1fd37b385,2e25c793-17ff-4230-b58d-17dfcc222464,credit,12419,1473797,2026-01-20T16:48:16.146Z
2ba13732-8bc4-4ddc-b50a-ba60de508a34,2e25c793-17ff-4230-b58d-17dfcc222464,credit,9020,1482817,2026-01-20T16:48:16.146Z
5ca226e4-58c4-45f7-8f99-40a78e8587fc,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,381,194349.05,2026-01-21T16:48:16.146Z
5ca226e4-58c4-45f7-8f99-40a78e8587fc,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,381,49756,2026-01-21T16:48:16.146Z
1b50cf25-b556-4f5a-a577-2b05eb3e024c,2e25c793-17ff-4230-b58d-17dfcc222464,credit,16909,1499726,2026-01-21T16:48:16.146Z
018b03db-a163-4b7a-8bb4-0b7df36cb66d,2e25c793-17ff-4230-b58d-17dfcc222464,credit,17260,1516986,2026-01-21T16:48:16.146Z
c423c2b7-158d-46d3-88ee-f09de31803ba,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,339,77913.8,2026-01-21T16:48:16.146Z
c423c2b7-158d-46d3-88ee-f09de31803ba,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,339,50095,2026-01-21T16:48:16.146Z
43eb837a-6b29-4310-a88d-05c0d1e25b42,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,17114,227225.75,2026-01-21T16:48:16.146Z
c441e77d-9569-4330-8207-4659c47e86e7,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,435,226790.75,2026-01-21T16:48:16.146Z
c441e77d-9569-4330-8207-4659c47e86e7,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,435,35867,2026-01-21T16:48:16.146Z
d466a51f-3fd8-4e27-a634-aa0f7eb3e027,2e25c793-17ff-4230-b58d-17dfcc222464,credit,6515,1523501,2026-01-22T16:48:16.146Z
d8473917-1199-42ae-8b67-5de289b3e6be,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8898,1532399,2026-01-22T16:48:16.146Z
ed3bbb52-30e9-41eb-822b-f977400aa50c,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,377,511535.7,2026-01-22T16:48:16.146Z
ed3bbb52-30e9-41eb-822b-f977400aa50c,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,377,50472,2026-01-22T16:48:16.146Z
2cf443b9-4490-465e-9be9-1c2aaf06b892,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,194,98147.35,2026-01-22T16:48:16.146Z
2cf443b9-4490-465e-9be9-1c2aaf06b892,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,194,78107.8,2026-01-22T16:48:16.146Z
12ea9170-5c48-493e-9024-eb01decae8c1,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,303,77804.8,2026-01-22T16:48:16.146Z
12ea9170-5c48-493e-9024-eb01decae8c1,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,303,50775,2026-01-22T16:48:16.146Z
66bae1c8-4822-4e2e-aaf7-94dbf09768cb,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,439,226351.75,2026-01-22T16:48:16.146Z
66bae1c8-4822-4e2e-aaf7-94dbf09768cb,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,439,36306,2026-01-22T16:48:16.146Z
e8a9a7c5-8793-455c-9020-142d68e142ae,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,280,194069.05,2026-01-23T16:48:16.146Z
e8a9a7c5-8793-455c-9020-142d68e142ae,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,280,43226,2026-01-23T16:48:16.146Z
fad6adfa-a05c-4080-b0b7-47595fdd26d6,4f64b206-7b74-44ce-b39f-89049ebd4e3f,credit,14,194083.05,2026-01-23T16:48:16.146Z
a24e1cb1-1aef-4bd5-a5f6-84634f32a2a2,2e25c793-17ff-4230-b58d-17dfcc222464,credit,4827,1537226,2026-01-23T16:48:16.146Z
6cf9e8ec-70f0-4d6b-b326-64f2b09dad48,2e25c793-17ff-4230-b58d-17dfcc222464,debit,251,1536975,2026-01-23T16:48:16.146Z
6cf9e8ec-70f0-4d6b-b326-64f2b09dad48,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,251,36557,2026-01-23T16:48:16.146Z
2e524e91-eba4-447b-8457-bf63e3e6da99,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,270,97877.35,2026-01-23T16:48:16.146Z
2e524e91-eba4-447b-8457-bf63e3e6da99,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,270,224412,2026-01-23T16:48:16.146Z
9c25efe0-0770-4573-b0ce-6659acdb9d2b,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,13.5,97890.85,2026-01-23T16:48:16.146Z
85dd1d2e-9312-42d8-a589-90cba24d4e7a,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2010,192073.05,2026-01-24T16:48:16.146Z
85dd1d2e-9312-42d8-a589-90cba24d4e7a,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,2010,85155,2026-01-24T16:48:16.146Z
5a12c0c4-bbff-4e06-84d5-f1d50e1fc93f,2e25c793-17ff-4230-b58d-17dfcc222464,credit,7874,1544849,2026-01-24T16:48:16.146Z
04928a8a-e2d6-4965-adae-b2a1602f18ad,2e25c793-17ff-4230-b58d-17dfcc222464,debit,889,1543960,2026-01-24T16:48:16.146Z
04928a8a-e2d6-4965-adae-b2a1602f18ad,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,889,44115,2026-01-24T16:48:16.146Z
ed6ff5bc-ccfa-41d5-92f6-cf85ac3f2f38,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,1265,510270.7,2026-01-24T16:48:16.146Z
ed6ff5bc-ccfa-41d5-92f6-cf85ac3f2f38,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,1265,225677,2026-01-24T16:48:16.146Z
55fb702e-5168-438b-8364-d7f324eebe3a,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,27639,253990.75,2026-01-24T16:48:16.146Z
a2a15941-cd80-4aa6-b258-ef61b29d3200,2e25c793-17ff-4230-b58d-17dfcc222464,debit,26628,1517332,2026-01-25T16:48:16.146Z
a2a15941-cd80-4aa6-b258-ef61b29d3200,78d754c3-7421-45c6-af19-62af10c7d7a7,credit,26628,789612,2026-01-25T16:48:16.146Z
1940d246-64ba-454b-bd28-07b890eb0f53,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,5000,102890.85,2026-01-25T16:48:16.146Z
8e3acaa8-a782-4a72-8555-0bc22329778c,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,94,102796.85,2026-01-25T16:48:16.146Z
8e3acaa8-a782-4a72-8555-0bc22329778c,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,94,77898.8,2026-01-25T16:48:16.146Z
a4e64b18-7f32-4e80-bc1c-056e6f705c8b,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,4000,81898.8,2026-01-25T16:48:16.146Z
ea86a820-77da-42ae-a017-4b2d97d0781b,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,523,253467.75,2026-01-25T16:48:16.146Z
ea86a820-77da-42ae-a017-4b2d97d0781b,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,523,51298,2026-01-25T16:48:16.146Z
cd86ddd5-6d37-4318-b0f2-13bec6a88771,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,460,191613.05,2026-01-26T16:48:16.146Z
cd86ddd5-6d37-4318-b0f2-13bec6a88771,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,460,44575,2026-01-26T16:48:16.146Z
f600dc71-4fec-4782-93d7-bdd398538f64,2e25c793-17ff-4230-b58d-17dfcc222464,credit,10076,1527408,2026-01-26T16:48:16.146Z
226351ba-1907-4da9-a67f-4b5030578167,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,467,509803.7,2026-01-26T16:48:16.146Z
226351ba-1907-4da9-a67f-4b5030578167,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,467,45042,2026-01-26T16:48:16.146Z
399660b4-eda0-4873-b38d-1e6abcbe042c,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,735,81163.8,2026-01-26T16:48:16.146Z
399660b4-eda0-4873-b38d-1e6abcbe042c,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,735,226412,2026-01-26T16:48:16.146Z
f8667d11-cfae-4dee-923d-27beb985c567,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,186,253281.75,2026-01-26T16:48:16.146Z
f8667d11-cfae-4dee-923d-27beb985c567,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,186,36743,2026-01-26T16:48:16.146Z
132f72fa-ea6a-47f0-85f0-497ee76b3df3,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,737,190876.05,2026-01-27T16:48:16.146Z
132f72fa-ea6a-47f0-85f0-497ee76b3df3,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,737,52035,2026-01-27T16:48:16.146Z
278a277d-3a91-406b-91a7-0d25f14c9e64,2e25c793-17ff-4230-b58d-17dfcc222464,credit,15686,1543094,2026-01-27T16:48:16.146Z
243af432-644d-4322-a8dd-e908f33150e0,2e25c793-17ff-4230-b58d-17dfcc222464,debit,7219,1535875,2026-01-27T16:48:16.146Z
243af432-644d-4322-a8dd-e908f33150e0,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,7219,233631,2026-01-27T16:48:16.146Z
97df20b8-89f9-4987-a175-9e1f935ed5dc,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,428,509375.7,2026-01-27T16:48:16.146Z
97df20b8-89f9-4987-a175-9e1f935ed5dc,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,428,52463,2026-01-27T16:48:16.146Z
6b8436d0-2133-4015-8be9-7ffb76a45c9c,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,200,102596.85,2026-01-27T16:48:16.146Z
6b8436d0-2133-4015-8be9-7ffb76a45c9c,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,200,81363.8,2026-01-27T16:48:16.146Z
ee5b5e61-1658-4078-be48-f50e0c8e6364,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,847,80516.8,2026-01-27T16:48:16.146Z
ee5b5e61-1658-4078-be48-f50e0c8e6364,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,847,234478,2026-01-27T16:48:16.146Z
f4a52f62-0d10-4594-ad43-be8d70cc86ca,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,303,252978.75,2026-01-27T16:48:16.146Z
f4a52f62-0d10-4594-ad43-be8d70cc86ca,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,303,37046,2026-01-27T16:48:16.146Z
b80bee9e-42e4-45c5-a212-d70e4d75fdae,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,1901,188975.05,2026-01-28T16:48:16.146Z
b80bee9e-42e4-45c5-a212-d70e4d75fdae,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,1901,236379,2026-01-28T16:48:16.146Z
60b0e233-da5a-4387-83f1-113e26286f3c,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,73,102523.85,2026-01-28T16:48:16.146Z
60b0e233-da5a-4387-83f1-113e26286f3c,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,73,80589.8,2026-01-28T16:48:16.146Z
e2d407a1-a82d-49d4-9bd0-d9d41b78e374,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,140,80449.8,2026-01-28T16:48:16.146Z
e2d407a1-a82d-49d4-9bd0-d9d41b78e374,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,140,102663.85,2026-01-28T16:48:16.146Z
c0378a45-38a9-4111-89ef-94c333454ccb,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,24649,277627.75,2026-01-28T16:48:16.146Z
23d7b02c-5684-4fdf-bf71-81a7f7ad714a,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,254,277373.75,2026-01-28T16:48:16.146Z
23d7b02c-5684-4fdf-bf71-81a7f7ad714a,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,254,45296,2026-01-28T16:48:16.146Z
726bd5c5-549a-4c63-89c5-2ebf4854bd54,2e25c793-17ff-4230-b58d-17dfcc222464,credit,12049,1547924,2026-01-29T16:48:16.146Z
f25a6148-c386-46d2-8870-b42333e66930,2e25c793-17ff-4230-b58d-17dfcc222464,debit,7889,1540035,2026-01-29T16:48:16.146Z
f25a6148-c386-46d2-8870-b42333e66930,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,7889,244268,2026-01-29T16:48:16.146Z
8f8167cc-ba88-4d86-aa07-b371b1f34db9,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,319,80130.8,2026-01-29T16:48:16.146Z
8f8167cc-ba88-4d86-aa07-b371b1f34db9,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,319,45615,2026-01-29T16:48:16.146Z
02621df8-79ed-4e59-8c49-00a802c9c3f9,2e25c793-17ff-4230-b58d-17dfcc222464,credit,5607,1545642,2026-01-30T16:48:16.146Z
ca7c2f47-9664-4864-8ec3-36bf03865d8b,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,157,102506.85,2026-01-30T16:48:16.146Z
ca7c2f47-9664-4864-8ec3-36bf03865d8b,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,157,80287.8,2026-01-30T16:48:16.146Z
694db5dc-7723-4874-a444-4473befb704a,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,1119,276254.75,2026-01-30T16:48:16.146Z
694db5dc-7723-4874-a444-4473befb704a,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,1119,86274,2026-01-30T16:48:16.146Z
d92f7f5b-127a-4039-a8ea-d153039e6dab,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2391,186584.05,2026-01-31T16:48:16.146Z
d92f7f5b-127a-4039-a8ea-d153039e6dab,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,2391,88665,2026-01-31T16:48:16.146Z
72b0049e-4b9d-41f6-8c10-4053d3d981ae,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,401,186183.05,2026-01-31T16:48:16.146Z
72b0049e-4b9d-41f6-8c10-4053d3d981ae,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,401,52864,2026-01-31T16:48:16.146Z
42b8d343-5ed1-48ac-8e3c-2539c3549715,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8648,1554290,2026-01-31T16:48:16.146Z
f4b53cc1-6ecf-4c78-93a4-abecce6f31d7,2e25c793-17ff-4230-b58d-17dfcc222464,credit,6727,1561017,2026-01-31T16:48:16.146Z
b31ee5b1-d936-4b76-86ba-c9842de57fab,2e25c793-17ff-4230-b58d-17dfcc222464,credit,17997,1579014,2026-01-31T16:48:16.146Z
dfb6bf16-692a-4388-be91-c7047f72179e,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,217,102289.85,2026-01-31T16:48:16.146Z
dfb6bf16-692a-4388-be91-c7047f72179e,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,217,45832,2026-01-31T16:48:16.146Z
42a8368b-f1ca-4ef9-b62c-8f3653267238,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,10.85,102300.70000000001,2026-01-31T16:48:16.146Z
ee2417c9-ff08-465f-af12-7d9c7ebf72db,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,361,79926.8,2026-01-31T16:48:16.146Z
ee2417c9-ff08-465f-af12-7d9c7ebf72db,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,361,53225,2026-01-31T16:48:16.146Z
8da2e585-0a23-40e7-bf4f-3f223d2c0015,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,18.05,79944.85,2026-01-31T16:48:16.146Z
a8cbf840-2331-47e3-a90d-c2744dd82fdf,4f64b206-7b74-44ce-b39f-89049ebd4e3f,credit,85000,271183.05,2026-02-01T16:48:16.146Z
a6824d73-04b0-4c6f-9265-5ed6efebcfed,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,533,270650.05,2026-02-01T16:48:16.146Z
a6824d73-04b0-4c6f-9265-5ed6efebcfed,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,533,53758,2026-02-01T16:48:16.146Z
5139de10-cf76-4141-aab6-3948e83d39c9,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8207,1587221,2026-02-01T16:48:16.146Z
d4e855ba-8ca4-429a-b3c0-de729eab3adb,2e25c793-17ff-4230-b58d-17dfcc222464,credit,11763,1598984,2026-02-01T16:48:16.146Z
d6db2482-6ca0-495f-bd4a-a4cb35e55fc7,d53314e5-d645-464a-99cf-45ed1a35e9fd,credit,120000,629375.7,2026-02-01T16:48:16.146Z
43f5382f-b693-492f-90ec-7152e3f5d90e,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,5000,107300.70000000001,2026-02-01T16:48:16.146Z
d7671976-b5cf-46ea-b29d-9c8bd4d668da,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,271,107029.70000000001,2026-02-01T16:48:16.146Z
d7671976-b5cf-46ea-b29d-9c8bd4d668da,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,271,244539,2026-02-01T16:48:16.146Z
d51e618b-1442-46fc-9ec0-6e76caba6db4,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,4000,83944.85,2026-02-01T16:48:16.146Z
34d25bc3-a0d9-41c5-9495-6d8044bf0468,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,420,275834.75,2026-02-01T16:48:16.146Z
34d25bc3-a0d9-41c5-9495-6d8044bf0468,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,420,54178,2026-02-01T16:48:16.146Z
1cd2b31b-0bee-4c0a-bf4c-81bd6de6de88,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,466,270184.05,2026-02-02T16:48:16.146Z
1cd2b31b-0bee-4c0a-bf4c-81bd6de6de88,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,466,46298,2026-02-02T16:48:16.146Z
69f18f8f-490e-41bd-8a00-7a38a34b9d4c,2e25c793-17ff-4230-b58d-17dfcc222464,credit,13381,1612365,2026-02-02T16:48:16.146Z
dffa2594-2375-4823-bfa2-2e479f2c26c1,2e25c793-17ff-4230-b58d-17dfcc222464,debit,35000,1577365,2026-02-02T16:48:16.146Z
dffa2594-2375-4823-bfa2-2e479f2c26c1,396aaa88-f522-47e1-a4dd-f2107cc69e7a,credit,35000,360000,2026-02-02T16:48:16.146Z
5908a284-332b-43cd-9a2f-3ca9cd59a115,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,167,83777.85,2026-02-02T16:48:16.146Z
5908a284-332b-43cd-9a2f-3ca9cd59a115,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,167,54345,2026-02-02T16:48:16.146Z
e22be17f-0924-41ef-9992-0736133dfe6a,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,589,275245.75,2026-02-02T16:48:16.146Z
e22be17f-0924-41ef-9992-0736133dfe6a,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,589,54934,2026-02-02T16:48:16.146Z
b1b02f34-b728-4403-9246-cf026697506f,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,25000,245184.05,2026-02-03T16:48:16.146Z
b1b02f34-b728-4403-9246-cf026697506f,396aaa88-f522-47e1-a4dd-f2107cc69e7a,credit,25000,385000,2026-02-03T16:48:16.146Z
2d9300b4-aef8-44ab-ab3a-caab95ef4a65,2e25c793-17ff-4230-b58d-17dfcc222464,credit,9339,1586704,2026-02-03T16:48:16.146Z
470ca24d-028d-4abf-87bf-9ddddffa56d7,2e25c793-17ff-4230-b58d-17dfcc222464,debit,3984,1582720,2026-02-03T16:48:16.146Z
470ca24d-028d-4abf-87bf-9ddddffa56d7,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3984,248523,2026-02-03T16:48:16.146Z
78277bb5-cc77-46b2-bb1d-c012e6cf2886,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,303,83474.85,2026-02-03T16:48:16.146Z
78277bb5-cc77-46b2-bb1d-c012e6cf2886,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,303,46601,2026-02-03T16:48:16.146Z
244e8866-66da-4fc4-b9b7-4cbff70ab003,2e25c793-17ff-4230-b58d-17dfcc222464,credit,9801,1592521,2026-02-04T16:48:16.146Z
